"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1759062120275288120","Sun Feb 18 04:03:56 +0000 2024","0"," undur 3x jadi ngelindur. Gua dah males ikut pemilu. Pengen golput ajah ","1759066189257711848","","dear_alice88","in","Earth","0","1","0","https://x.com/dear_alice88/status/1759066189257711848","1074844445638516736","dear_alice88"
"1758727002188829134","Sun Feb 18 04:02:32 +0000 2024","3","@sashannn4 @NyaiiBubu @alviafeby Boong bgt tuh pendukung 01 gw bilang golput aja koar kyk org kesurupan (gw bkn pendukung 02)","1759065838488076697","","kennethhhs4","in","","0","1","0","https://x.com/collasanmai/status/1759065838488076697","1385429279769464835","collasanmai"
"1758780820066861107","Sun Feb 18 04:02:06 +0000 2024","1","@fauzannooo @kecoatongseng @kegblgnunfaedh film propaganda yg ingin pemilihnya golput wkwkw","1759065729725587595","","fauzannooo","in","Somewhere at Ocean","0","1","0","https://x.com/Imam_Nug/status/1759065729725587595","176362987","Imam_Nug"
"1758780820066861107","Sun Feb 18 04:00:05 +0000 2024","0","@AlanMau63215557 @kegblgnunfaedh Golput itu harus tetap datang ke TPS ya pinter coblos aja 3 3 nya. Jgn ga dateng ntar surat suara disalah gunakan. Ngerti ya pinter? Hak saya sebagai manusia juga mau Golput atau apa. Semua paslon pasti juga punya planning baik buat negara jadi sama aja gausah fanatik","1759065220683813011","","AlanMau63215557","in","","0","0","0","https://x.com/13Noslie1582/status/1759065220683813011","1750211117471924226","13Noslie1582"
"1759024132006805855","Sun Feb 18 03:59:53 +0000 2024","0","@indikatorcoid @BurhanMuhtadi Apakah lembaga survey juga melalukan potret baik lewat survey maupun QC berapa besaran angka Golput di Pemilu 2024 ini?","1759065171891536381","","indikatorcoid","in","Jakarta Capital Region","1","1","0","https://x.com/Diks_btn/status/1759065171891536381","1114546327315070976","Diks_btn"
"1757789261053788406","Sun Feb 18 03:59:46 +0000 2024","0","@sate_embek makanya saya golput karna gak mau ditipu ","1759065143798006140","","sate_embek","in","Surabaya Capital","0","0","0","https://x.com/sakim270987/status/1759065143798006140","1473232245024382978","sakim270987"
"1758741819557584990","Sun Feb 18 03:59:17 +0000 2024","0","@zditakarang @usufesss Yoi santai aja .. gua golput bini gua 02 anak gua dua2 nya 02.. Bole kan gua bilang hua ngasih makan 02 ?","1759065021026570285","","zditakarang","in","Batujajar, Indonesia","0","0","0","https://x.com/ImanPatuy/status/1759065021026570285","1062542056122249217","ImanPatuy"
"1759064557191061521","Sun Feb 18 03:57:26 +0000 2024","0","Kalo sampai si pelanggar HAM dan pelanggar Etik MK dilantik jadi presiden dan wakil presiden... Selamanya aku GOLPUT setiap adanya Pemilu.","1759064557191061521","","","in","","0","0","0","https://x.com/Johan110573/status/1759064557191061521","1743662202350120960","Johan110573"
"1751636191261425700","Sun Feb 18 03:56:06 +0000 2024","1","@froopsss @counterpainfor @Bull_winner Gua setuju sama argumen kalian. Rekam jejak PasLon memang tidak sedikit buruknya makanya banyak pemilih yang benar-benar paham itu bingung harus Vote siapa. Muncullah pemikiran GolPut tapi nanti suara disalahgunakan akhirnya mau nggak mau datang dan milih yang mending ","1759064217825763356","","froopsss","in","Bogor - Tangerang - Garut","0","1","0","https://x.com/RElZALDY/status/1759064217825763356","104738527","RElZALDY"
"1759041894431195551","Sun Feb 18 03:53:57 +0000 2024","0","@honziecl @KawalPemilu_org @ainunnajib Golput ga berpengaruh ke perhitungan suara dianggap tidak sah","1759063680543789367","","honziecl","in","","0","1","0","https://x.com/LuckyAlfa_/status/1759063680543789367","4170414082","LuckyAlfa_"
"1758870715108053221","Sun Feb 18 03:53:50 +0000 2024","2","@flochart Mumpung lagi nganggur nih dijelasin. Bacanya pelan-pelan ya. - ga ada yang NGAJAK debat pendukung 02. Baca twit awal diksi apa yang gw pake. - ga ada yang ngomongin Anies. - antitesis dari pendukung 02 itu bukan pendukung 01. Kasian amat pendukung 03 + yang golput ga dianggap.","1759063650772627854","","flochart","in","Tokyo-to, Japan","1","3","0","https://x.com/sisthaaaaa/status/1759063650772627854","61684120","sisthaaaaa"
"1759063562188923271","Sun Feb 18 03:53:29 +0000 2024","0","Jujur aku kemarin golput","1759063562188923271","","","in","🗺️","0","0","0","https://x.com/wdytwnz222/status/1759063562188923271","1451708776445202437","wdytwnz222"
"1758945510952706447","Sun Feb 18 03:51:23 +0000 2024","0","@Dennysiregar7 80 % rakyat puas terhadap jokowi ....20% yg g puas lumrah ajja ....g perlu repot melayani yg 20 %...","1759063034893582434","","Dennysiregar7","in","Setia Budi, Indonesia","0","0","0","https://x.com/andomo90/status/1759063034893582434","1509108316483452929","andomo90"
"1758979054374654446","Sun Feb 18 03:51:01 +0000 2024","0","@tomidepth @nisma_mokhtar @lowerabdomen @dr_koko28 tapi persentase org golput karena JK itu dikit ga banyak. malah lebih besar pengaruh buat mendulang suara karena JK dibandingkan ABB dll.","1759062939108286926","","tomidepth","in","","0","1","0","https://x.com/squaliyj/status/1759062939108286926","1720599751832621056","squaliyj"
"1758829111873782171","Sun Feb 18 03:48:50 +0000 2024","0","@dapitnih Dari awal jelang putusan MK keresahan sudah ada. Maka dari itu bnyk org muak dan pertimbangkan golput. Namun dlm prosesnya mereka yg apolitis pilih berbalik krn penguasa kelewat batas dan bangsa dlm titik nadir.","1759062392938611101","","dapitnih","in","Indonesia","0","0","0","https://x.com/hari_krist12/status/1759062392938611101","241106217","hari_krist12"
"1759062306112303547","Sun Feb 18 03:48:30 +0000 2024","0","Aku bersyukur aja yang aku pilih kalah karena sebenernya berasa gak sreg semua tapi menolak golput dan gak mau pilih yang itu jadi ya gitu deh move on lebih cepat doa baik untuk kedamaian dan kejayaan nusantara. ","1759062306112303547","","","in","Yogyakarta","0","0","0","https://x.com/indrische/status/1759062306112303547","145597014","indrische"
"1758725544420741157","Sun Feb 18 03:46:32 +0000 2024","0","@farizgamal bro gamal keknya golput deh gak nyoblos pemilu kemarin makanya gak dukung siapa2","1759061814300856391","","farizgamal","in","Jakarta Timur, DKI Jakarta","0","1","0","https://x.com/zu_heil/status/1759061814300856391","1424589166399029251","zu_heil"
"1759054939442295208","Sun Feb 18 03:42:53 +0000 2024","17","@NenkMonica Berkemungkinan 2 7 jt memilih Golput+Suara Rusak+Tidak bisa milih. System pemilu yg sudah curang dari Awal membuat Partisipasi publik Rendah. Seharusnya jika pemilih sah tidak sampai 50% dari DPT. Maka pemilu Tidak memiliki Legitimasi. harus di bentuk pemerintahan darurat","1759060895609848169","","NenkMonica","in","Alam ruh","0","4","2","https://x.com/Gala2807/status/1759060895609848169","975435468052447232","Gala2807"
"1759060335531835568","Sun Feb 18 03:40:40 +0000 2024","0","Jadi inget papah aku bilang kalau Anies jadi presiden dan Jokowi ga masuk penjara dia bakal golput seumur hidup.","1759060335531835568","","","in","","0","0","0","https://x.com/your4everbestie/status/1759060335531835568","1437453539190530053","your4everbestie"
"1758910778646651258","Sun Feb 18 03:37:28 +0000 2024","1","@anggadwia_ Ga ga dukung 02 ya. Tim golput. Tapi yg diprotes karna MK. yg dirubah cuman batas umur minimal kan ya? Atau ada lain yg dirubah? Kalau perkara umur public against age discrimination weeks ago right?","1759059532570112290","","anggadwia_","in","","0","1","0","https://x.com/anakkosan95/status/1759059532570112290","1574041204903538688","anakkosan95"
"1758201006792589710","Sun Feb 18 03:35:31 +0000 2024","0","@MJujurly57 Wkwkwkwkwkwkwk Baru ngeh yg satunya nyoblos yg lain Aku golput kak","1759059039613550868","","MJujurly57","in","BSD","0","1","0","https://x.com/coldssummer13/status/1759059039613550868","1683659370033459201","coldssummer13"
"1758865651970797628","Sun Feb 18 03:34:09 +0000 2024","0","@tamachelsea @PartaiSocmed yaa daripada golput","1759058694363623804","","tamachelsea","in","","0","0","0","https://x.com/lamreactour/status/1759058694363623804","1143648446974267392","lamreactour"
"1759056088966783450","Sun Feb 18 03:32:23 +0000 2024","0","@Rohmatkun ya hitungannya golput.. tp lebih baik begitu jadinya kertasnya gak bisa dipake meminimalisir kecurangan.. drpd koar2 golput tp mager ke TPS..","1759058250346217512","","Rohmatkun","in","","0","0","0","https://x.com/TheMornin9/status/1759058250346217512","1402742474","TheMornin9"
"1759049467742007589","Sun Feb 18 02:57:29 +0000 2024","0","Setiap di tanyak pilih kosong brpa ku jawab aku golput pulak untuk menghindari peperangan pendek karna aku yakin org di sekitarku pilihannya beda sama ku wkwk -gak enakan orangnya-","1759049467742007589","","","in","PPI014 ","0","0","0","https://x.com/diamajalahhhhh/status/1759049467742007589","574379328","diamajalahhhhh"
"1758911745433968994","Sun Feb 18 02:55:48 +0000 2024","3","@Onew_telororen @tubirfess Kan masih bisa golput bung","1759049042838139280","","Onew_telororen","in","JTB +8 m","0","5","0","https://x.com/asyam_lambunk/status/1759049042838139280","1132800830682193920","asyam_lambunk"
"1758857495689478432","Sun Feb 18 02:49:53 +0000 2024","0","@nialubis_ Rasional kok pilih AMIN. Rasional ya Golput lah","1759047556070527104","","nialubis_","in","Gurun Pasir, Kadang Di Laut","0","0","0","https://x.com/andikasulaksana/status/1759047556070527104","15853114","andikasulaksana"
"1759040397702201671","Sun Feb 18 02:48:54 +0000 2024","0","@tempodotco Golput !!!","1759047309801971742","","tempodotco","nl","Anti Penguasa Tirani & Tamak","0","0","0","https://x.com/DarneNyoman/status/1759047309801971742","1613660587883646977","DarneNyoman"
"1758826655110590740","Sun Feb 18 02:47:44 +0000 2024","0","@Ggie44147220 @SkyWay78330523 @PartaiSocmed hahahaha gw ketawa liat kelakuan lu udah golput malah ngomong baper dibilang ga baper malah ketawa padahal ga lucu jga.golput udah diem lu ga di ajak anjir","1759047016339153191","","Ggie44147220","in","","0","0","0","https://x.com/psyche14302111/status/1759047016339153191","1750327715226660864","psyche14302111"
"1758997830272721193","Sun Feb 18 02:46:26 +0000 2024","0","@ShamsiAli2 @jokowi ini mahluknya pak. Selama dia ada. Dunia demokrasi rasa tipu2. Duit bansos kaos massive dimana2. Pas mo nyoblos dibilang kertas habis jadi gk bisa nyoblos pada golput. Kalo mahluk ini ada gk bakalan jurdil. Kalo protest disuruh lapor bawaslu mk. Eh org2nya dia juga. Licik","1759046687753183391","","ShamsiAli2","in","","0","0","0","https://x.com/reyhanarif/status/1759046687753183391","1737531550601027584","reyhanarif"
"1759002644562280593","Sun Feb 18 02:44:31 +0000 2024","0","@ainunnajib saya tuduh golput mas biar lengkap ","1759046205517267057","","ainunnajib","in","Jakarta Capital Region, Indone","0","0","0","https://x.com/adityaazizi25/status/1759046205517267057","1604701477880344577","adityaazizi25"
"1759035945796743195","Sun Feb 18 02:40:20 +0000 2024","0","@dkaiano lu golput gua udh tau","1759045153875243209","","dkaiano","in","mbun🐻","0","0","0","https://x.com/samuelaiem/status/1759045153875243209","1620113871615967232","samuelaiem"
"1758900071834493011","Sun Feb 18 02:35:28 +0000 2024","0","@anggi_ell26290 GOLPUT.","1759043926084989083","","anggi_ell26290","nl","Pulau 7","0","0","0","https://x.com/Adnanad75579946/status/1759043926084989083","1183221936848961536","Adnanad75579946"
"1758911745433968994","Sun Feb 18 02:34:01 +0000 2024","0","@lalaladelreyyy @tubirfess Golput itu manusia palingjahat kecuali golput ada alasannya.","1759043564385018069","","lalaladelreyyy","in","","0","0","0","https://x.com/fatimah_rusalka/status/1759043564385018069","1241718843812147203","fatimah_rusalka"
"1758444988848046398","Sun Feb 18 02:25:14 +0000 2024","0","@tubirfess salah satu influencer yg gue syg bgt sm dia karena dia baik (pernah ngobrol) but pas tau alasan dia milih 02 karena kayak gini. like????? gue pun ga ngikutin politik but at least baca visi misi di detik2 terakhir (karna awalnya gue pgn golput) https://t.co/YVZLzbEJ2F","1759041353902866936","https://pbs.twimg.com/media/GGleyikbwAAjJUN.jpg","tubirfess","in","","0","1","0","https://x.com/dddabule/status/1759041353902866936","1002502682035142656","dddabule"
"1759040798241505687","Sun Feb 18 02:23:02 +0000 2024","0","Terus semangat dan belajar.. alasan golput.. https://t.co/dOjqt8VYPX","1759040798241505687","","","in","Indonesia","0","0","0","https://x.com/Hakhanava/status/1759040798241505687","1425796177648250886","Hakhanava"
"1758979054374654446","Sun Feb 18 02:18:50 +0000 2024","1","@squlrell @nisma_mokhtar @lowerabdomen @dr_koko28 Coba turun ke wilayah pro lingkungan. mereka pada golput krn Anies didukung bohir Batubara jadi sama aja kaya paslon lain. sama halnya didukung HRS sama ABB maksud saya sebagai pendukung Anies. harusnya meluruskan hal ini jangan malah membenarkan narasi siapa didukung siapa.","1759039740429623358","","squaliyj","in","","0","1","0","https://x.com/tomidepth/status/1759039740429623358","2930266651","tomidepth"
"1758991349721043280","Sun Feb 18 02:18:07 +0000 2024","0","@cakimiNOW Selama lawan incumbent mending Golput aja lah saya.","1759039559466414303","","cakimiNOW","in","tangerang","0","0","0","https://x.com/LuL_ffr/status/1759039559466414303","3160713212","LuL_ffr"
"1759014603848397160","Sun Feb 18 02:17:09 +0000 2024","1","@RaniKancana Golput Sama2 penyakit.","1759039318067454361","","RaniKancana","in","Kota Bandung, Jawa Barat","0","1","0","https://x.com/inlander6812/status/1759039318067454361","1661251253530398720","inlander6812"
"1758349835835765035","Sun Feb 18 02:16:57 +0000 2024","0","@lennilenni549 @aan_muba @Dennysiregar7 tiap pemilu pasti begini ga sih dan ane gapeduli golput soalnya .","1759039267089813778","","lennilenni549","in","62+","0","0","0","https://x.com/allamsyaaah/status/1759039267089813778","1706358272","allamsyaaah"
"1759015174965731367","Sun Feb 18 02:12:56 +0000 2024","0","@legod0965 Anda kayak menasehati pengangguran yg baru sekali nyoblos. Saya sdh ikut Pemilu sejak Orba pernah golput pernah menang dan bbrp kali kalah. Itu hal sangat biasa ","1759038259014103400","","legod0965","in","Jakarta Indonesia","0","0","0","https://x.com/prastow/status/1759038259014103400","88581196","prastow"
"1759036996297863276","Sun Feb 18 02:08:51 +0000 2024","0","Fakk noh paslon yg lu dukung aja dateng ke reuni 212 mamam noh kalau emang lu trauma mending lu golput aja https://t.co/njs4txqtmp","1759037228360388914","https://pbs.twimg.com/media/GGlbBxbbUAAvKG5.jpg","FurrfectlyCute","in","","0","0","0","https://x.com/FurrfectlyCute/status/1759037228360388914","1692851491101675520","FurrfectlyCute"
"1759036354309325119","Sun Feb 18 02:06:57 +0000 2024","0","@babicelenk @BISxMALAM hahahaha boong min dia golput","1759036750666862685","","celeluada","tl","ꦨꦤꦸ","0","1","0","https://x.com/aleacalista/status/1759036750666862685","1014736139914076160","aleacalista"
"1758995101039419583","Sun Feb 18 02:05:28 +0000 2024","2","@gilang_ahm31272 Kalau abah mau menerima jabatan itu saya orang yg tidak akan percaya lagi dengan PEMILU dan saya akan selamanya GOLPUT sampai ada lagi orang yg benar berjuang untuk rakyat ( entah kapan )","1759036380142039361","","gilang_ahm31272","in","Jakarta Barat, DKI Jakarta","0","2","0","https://x.com/HADIPRI05668282/status/1759036380142039361","1559953907316453377","HADIPRI05668282"
"1759036209962332556","Sun Feb 18 02:04:48 +0000 2024","0","aku dijejeli politik 02 garis keras sm kang pijit. iki wes mari lo masalahe percuma aku ngmg golput mang","1759036209962332556","","","in","+62","0","0","0","https://x.com/liliceqween/status/1759036209962332556","127792158","liliceqween"
"1758826655110590740","Sun Feb 18 02:01:13 +0000 2024","0","@psyche14302111 @SkyWay78330523 @PartaiSocmed saya golput sih bro. Ga peduli siapa yang menang tapi tetap ketawa lihat fans anies baper banget...","1759035306928636347","","psyche14302111","in","","0","1","0","https://x.com/Ggie44147220/status/1759035306928636347","1076321025661448192","Ggie44147220"
"1758880163692204181","Sun Feb 18 01:59:38 +0000 2024","0","@bayukariastanto @ubegebe1 @BurhanMuhtadi bego emang si minang satu itu lagipula yang menang pemilu yang golput kok jumlah yang ga nyoblos separuhnya","1759034910835343805","","bayukariastanto","in","","0","0","0","https://x.com/404berserk/status/1759034910835343805","1601821806171541505","404berserk"
"1758708402728075666","Sun Feb 18 01:57:49 +0000 2024","0","@Tan_Mar3M sy Golput sejak 2009 2004 nyoblos itupun SBY.....apess periode kedua golput krn mulai agak lain kulihat","1759034450896453990","","Tan_Mar3M","in","Langit ke 7","0","0","0","https://x.com/kalagemet5010/status/1759034450896453990","1478499014744018945","kalagemet5010"
"1758911745433968994","Sun Feb 18 01:54:34 +0000 2024","0","@heyitsmeagainTT @tubirfess Kan masih ada golput","1759033633682382923","","magnetichey","in","JTB +8 m","0","0","0","https://x.com/asyam_lambunk/status/1759033633682382923","1132800830682193920","asyam_lambunk"
"1759017860872188197","Sun Feb 18 01:52:50 +0000 2024","0","@marsieles_monly Golput bukanlah solusi tapi hanya akan memperparah masalah. Pilih pemimpinmu dengan bijak di Pemilu!","1759033197776801993","","marsieles_monly","in","","0","0","0","https://x.com/Gianminrea/status/1759033197776801993","1489626978302918658","Gianminrea"
"1759027151796662396","Sun Feb 18 01:51:02 +0000 2024","0","@Titin_Good_Girl Pemilu bukan hanya hak tapi juga kewajiban kita sebagai warga negara. Jangan golput! #PemiluJujur","1759032743869169781","","Titin_Good_Girl","in","","0","0","0","https://x.com/Gianminrea/status/1759032743869169781","1489626978302918658","Gianminrea"
"1758683617130324341","Sun Feb 18 01:49:16 +0000 2024","0","@tubirfess Gw golput lol","1759032300787098063","","tubirfess","in","Jay's ☆ EN7","0","0","0","https://x.com/feverbluu/status/1759032300787098063","774279415530336257","feverbluu"
"1759030895309365446","Sun Feb 18 01:48:18 +0000 2024","1","Keputusan gw buat golput sampai sekarang adalah keputusan yang tepat. Jadi kalo gue mau kritisi semua capres gw dituduh pendukung salah satu calon ya gak mempan.","1759032059799216561","","ElokPutput","in","JKT - SDA","0","1","0","https://x.com/ElokPutput/status/1759032059799216561","499732180","ElokPutput"
"1758991349721043280","Sun Feb 18 01:45:52 +0000 2024","0","@cakimiNOW Boikot n jadi golput seumur hidup seperti masa berlaku KTP","1759031444620644539","","cakimiNOW","in","Kota Semarang, Jawa Tengah","0","0","0","https://x.com/CahyadiSapto1/status/1759031444620644539","876064414494900227","CahyadiSapto1"
"1758896035529990512","Sun Feb 18 01:44:59 +0000 2024","5","@suwardi_unisri @__AnakKolong Perilaku orang yang menang namun aslinya KALAH: PEDE pakai fasilitas negara dimana disitu adalah jatah pemilih 01 02 03 golput buat campaign dan memenangkan salah satu paslon aja dan itu anaknya.","1759031224168018000","","suwardi_unisri","in","Earth","0","0","0","https://x.com/justjojo_ID/status/1759031224168018000","176060463","justjojo_ID"
"1758850946405421136","Sun Feb 18 01:42:16 +0000 2024","0","@lovetheyna_ Pilihan kamu saat ini menentukan nasib kita 5 part kedepan jadi jangan golput","1759030540060254271","","lovetheyna_","in","dalam karung","0","1","0","https://x.com/halulevel1/status/1759030540060254271","1641711608417361920","halulevel1"
"1759014603848397160","Sun Feb 18 01:40:59 +0000 2024","1","@RaniKancana Dengan terpaksa golput ","1759030216788447382","","RaniKancana","in","Duren Sawit, Indonesia","0","1","0","https://x.com/Prasety253/status/1759030216788447382","1603904323997483009","Prasety253"
"1758714852628119683","Sun Feb 18 01:38:25 +0000 2024","0","@Miduk17 Ada yg pilih presiden tp golput di partai.Ada yg partainya dicoblos tp presidennya tdk sesuai arahan partai.Pak jokowi https://t.co/IkzGaxsYnx pilihan presiden 1 klga mungkin bkn paslon 3.Bskan? Jd skrg sdh tdk tegak lurus suara partai=suara capres.","1759029569364037979","","JhonSitorus_18","in","jakarta-indonesia","0","0","0","https://x.com/DethAjah/status/1759029569364037979","208427873","DethAjah"
"1758890121808777664","Sun Feb 18 01:38:16 +0000 2024","0","@Almaridz Wkwkwk di luar siapa itu pragib.. pendapat lo tentang paslon wahid gimana? Di luar program2nya ya yg di luar nalar gua heran kenapa wahid dan sekitarnya tuh gacor bgt nyerang lawannya mau banget pada ke surga kali ya kan kalo ga milih dia/golput lu dosa ","1759029534673047986","","Almaridz","in","Di sebelah kulkas","0","1","0","https://x.com/MRDHP/status/1759029534673047986","166047598","MRDHP"
"1758991349721043280","Sun Feb 18 01:31:44 +0000 2024","0","@cakimiNOW 2024 Pilpres menjadi coblosan saya yg terakhir. Nextnya golput.","1759027889247502336","","cakimiNOW","in","","0","0","0","https://x.com/ParlaBGR/status/1759027889247502336","1396082968645365774","ParlaBGR"
"1759027824403632259","Sun Feb 18 01:31:29 +0000 2024","0","Skenario Pemilu sudah terbaca sejak dulu banyak orang memilih Golput karena muak dengan drama politik ini. Waktunya melihat kesungguhan elit politik 01 dan 02 apa mereka serius mau berjuang demi perubahan/rakyat atau kembali berkoalisi di sistem yang sakit itu. #Pilpres2024","1759027824403632259","","","in","Indonesia","0","0","0","https://x.com/Balistta/status/1759027824403632259","71862292","Balistta"
"1759027710784078170","Sun Feb 18 01:31:02 +0000 2024","0","akhirnya gak jadi golput https://t.co/Cs7g3PB0Tt","1759027710784078170","https://pbs.twimg.com/media/GGlSWtHbIAAwA8D.jpg","","in","Ciledug, Indonesia","0","1","0","https://x.com/nurfaqihh/status/1759027710784078170","773497109182091264","nurfaqihh"
"1758718212022386773","Sun Feb 18 01:28:17 +0000 2024","0","@LaikaEY28 @Avolanza Tdk krn Mesir baru sj melaksanakan pemilu dan al sisi laknatullah menang lagi dkarenakan byknya rkyat mesir yg golput","1759027019281838122","","LaikaEY28","in","","0","0","0","https://x.com/Baron1009/status/1759027019281838122","1561965575668396032","Baron1009"
"1758841759390708072","Sun Feb 18 01:24:20 +0000 2024","0","@PaijoKhentir Kalau golput mending hp nya di pake main game aja bang.","1759026026351559117","","","in","","0","0","0","https://x.com/AGunawan122/status/1759026026351559117","1634413656200056838","AGunawan122"
"1758991349721043280","Sun Feb 18 01:18:57 +0000 2024","0","@cakimiNOW Setelah ini saya golput cak... kusut setingan semua.","1759024673046855868","","cakimiNOW","in","jawa barat","0","0","0","https://x.com/TaofikMunandar/status/1759024673046855868","59677363","TaofikMunandar"
"1758825774088691968","Sun Feb 18 01:18:53 +0000 2024","0","@mapedos01 @KPU_ID dampak dari golput surat suara sisa dicoblos orang. kaya gini harusnya dipidana. dipenjara biar kapok.","1759024653052645647","","mapedos01","in","Boja ","0","0","0","https://x.com/kadalkudil/status/1759024653052645647","1363670172","kadalkudil"
"1758991349721043280","Sun Feb 18 01:18:17 +0000 2024","0","@cakimiNOW Iya cak gakusah ada PILKADA dan PILPRES juga gkusah..masa baru pulang nyoblos hasil survei udah tinggi bnget..kalau ada pemilu lagi mending w golput aja lah..","1759024503341138177","","cakimiNOW","in","Tangerang","0","0","0","https://x.com/malasari_rini/status/1759024503341138177","588118601","malasari_rini"
"1759023753370255468","Sun Feb 18 01:15:18 +0000 2024","0","Pemilu tahun 2029 w mau golput ajalah..males nyoblos juga..masa w baru pulang nyoblos liat tv survei udah keluar dan hasilnya tinggi banget..cuma bisa tarik nafas..","1759023753370255468","","","in","Tangerang","0","0","0","https://x.com/malasari_rini/status/1759023753370255468","588118601","malasari_rini"
"1759014775978398018","Sun Feb 18 01:13:25 +0000 2024","0","Lah kok GOLPUT? Ni gw kasik tau. 02 tuyee seluru akun tuiter yg dukung dia gk mili pun gw perkiraken pastik menang. Dah gtu aja makin panjang gw yakin palingan lw makin emosik. Terima gajih. Admin - Mas Wis....dom","1759023277438333169","","degreatiskandar","in","","1","1","0","https://x.com/degreatiskandar/status/1759023277438333169","3045430309","degreatiskandar"
"1759022204157915595","Sun Feb 18 01:13:17 +0000 2024","0","it's a good thing that y'all slowy opening ur eyes into politics dan gaonok seng golput but keep it RATIONAL. lek ngkok kebijakan e enak Alhamdulillah lek kebijakan e ternyata merugikan yowes bahno wong2 protes","1759023245293162765","","hilirislaysi","in","#cfc ","0","0","0","https://x.com/hilirislaysi/status/1759023245293162765","1513128696579706883","hilirislaysi"
"1758634278559301706","Sun Feb 18 01:12:52 +0000 2024","0","@idegabut suaminya ga golput lg nyoblos ","1759023138896257096","","MOODKONOHA","in","Kota Bandung, Jawa Barat","0","0","0","https://x.com/renaldilambang/status/1759023138896257096","124747029","renaldilambang"
"1759022736406684064","Sun Feb 18 01:11:58 +0000 2024","0","Gua golput lah anjir ekwk","1759022915079798984","","bettercallki","in","Banten, Indonesia","0","0","0","https://x.com/bettercallki/status/1759022915079798984","1592398218830020608","bettercallki"
"1759022592806232449","Sun Feb 18 01:10:41 +0000 2024","0","ehh masukin suara gue dong ke sampel buat di rata ratain. 2019 gue golput.","1759022592806232449","","","in","","0","0","0","https://x.com/um123test/status/1759022592806232449","1602555549861625856","um123test"
"1758780820066861107","Sun Feb 18 01:08:53 +0000 2024","0","@kegblgnunfaedh Untung gw gak ikut golongan 1 2 3 alias golput takut gila kayak begini ","1759022140316320078","","kegblgnunfaedh","in","","0","0","0","https://x.com/manusiapengen/status/1759022140316320078","1719058309444165632","manusiapengen"
"1758683617130324341","Sun Feb 18 01:08:28 +0000 2024","0","@tubirfess 10 tahun lalu sosmed ga serame skrg. Ga semua org punya akses internet semudah skrg. 5 tahun lalu gw golput. Tahun ini i learned. And some people too. Krn akses internet skrg udah lebih mudah","1759022034741530999","","tubirfess","in","— 22+ 🇵🇸","0","0","0","https://x.com/_reichi15/status/1759022034741530999","1043893184","_reichi15"
"1758683617130324341","Sun Feb 18 01:08:27 +0000 2024","0","@tubirfess Mana ada 2014 &amp; 2019 sama jeleknya skip milih. Mending golput","1759022029410566239","","tubirfess","in","Kelas ujung kiri lantai dua","0","0","0","https://x.com/drystannnn/status/1759022029410566239","1527421140","drystannnn"
"1759014775978398018","Sun Feb 18 01:07:36 +0000 2024","0","La trus gw dukung siapa? Gw dukung paprab tapik spt kata gw kalok gw nunjukin pro gw pastik dimusuhin kerna kaw gk pakek wisdom kalok gw nunjukin anti paprabs gw pastik dimusuhin juga kerna mereka juga gk punya wisdom. Trus gw mili siapa? Gw kasik tau yee gw GOLPUT.","1759021814729339350","","degreatiskandar","in","","1","1","0","https://x.com/degreatiskandar/status/1759021814729339350","3045430309","degreatiskandar"
"1758683617130324341","Sun Feb 18 01:07:09 +0000 2024","0","@tubirfess People learn ngerti? Gw juga eks pendukung tapi dulu pertama kalinya gw nyoblos. Yes i was so naive tapi sekarang gw udh belajar banyak dan gamau salah memilih lagi. But well kalau dulu gw udh lebih pinter gw bakal golput sih gaada yg bener dari 2 kandidat itu","1759021702082941362","","tubirfess","in","gyuhancheol","0","0","0","https://x.com/haniebuu/status/1759021702082941362","1651385637415837696","haniebuu"
"1759020974190792981","Sun Feb 18 01:04:15 +0000 2024","0","Gue golput coblos tiga-tiganya tapi lama2 eneg juga ya lihat kawanan SOK CERDAS yg bilang 02 menang karena SDM rendah minim literasi blablabla. Lu pada hidup di X doang kali yak?","1759020974190792981","","","in","Las Noches, Hueco Mundo","0","1","0","https://x.com/bintangpputra/status/1759020974190792981","138401532","bintangpputra"
"1758850693207875995","Sun Feb 18 01:02:31 +0000 2024","0","@Eyy14063638 @50percenthell @Bull_winner @farrzxzz_ Dengar prnyataan prabowo yg sngat tegas dan gak mau didikte Uni Eropa terkait Ukraina dulu saya hampir golput tpi memang gk ad pilihan lain selain @prabowo yg mngerti geopolitik. bukan cuma karna gimik gemay gemoy. https://t.co/Z7QfdFp8Ts","1759020534476709933","","Eyy14063638","in","","0","1","0","https://x.com/SKYWAYNOT/status/1759020534476709933","1603351540009701376","SKYWAYNOT"
"1758787778022904075","Sun Feb 18 01:02:03 +0000 2024","5","@oddieChance @alisyarief di tps ku anis cuma dapet 12 prabowo 112 ganjar 12 sisa 11 golput . tapi disitem anis kebaca 89 ya gw marah dwong.","1759020419515138086","","oddieChance","in","Indonesia","0","1","0","https://x.com/shaadrd1/status/1759020419515138086","1182842739613822976","shaadrd1"
